niveau,circ,rôle,nomComplet,prénom,nom,genre,parti,courriel,photo,source
CA,SpadinaFort York,MP,Adam Vaughan,Adam,Vaughan,M,Liberal,Adam.Vaughan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/VaughanAdam_Lib.jpg,https://www.ourcommons.ca/Members/en/adam-vaughan(54434)
CA,St. AlbertEdmonton,MP,Michael Cooper,Michael,Cooper,M,Conservative,Michael.Cooper@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/CooperMichael_CPC.jpg,https://www.ourcommons.ca/Members/en/michael-cooper(89219)
CA,St. Catharines,MP,Chris Bittle,Chris,Bittle,M,Liberal,Chris.Bittle@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BittleChris_Lib.jpg,https://www.ourcommons.ca/Members/en/chris-bittle(88934)
CA,St. John's East,MP,Jack Harris,Jack,Harris,M,NDP,Jack.Harris@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/HarrisJack_NDP.jpg,https://www.ourcommons.ca/Members/en/jack-harris(3633)
CA,St. John's SouthMount Pearl,MP,Seamus O'Regan,Seamus,O'Regan,M,Liberal,Seamus.ORegan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/OReganSeamus_Lib.jpg,https://www.ourcommons.ca/Members/en/seamus-oregan(88299)
CA,StevestonRichmond East,MP,Kenny Chiu,Kenny,Chiu,M,Conservative,Kenny.Chiu@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ChiuKenny_CPC.jpg,https://www.ourcommons.ca/Members/en/kenny-chiu(89334)
CA,StormontDundasSouth Glengarry,MP,Eric Duncan,Eric,Duncan,M,Conservative,Eric.Duncan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DuncanEric_CPC.jpg,https://www.ourcommons.ca/Members/en/eric-duncan(105422)
CA,Sturgeon RiverParkland,MP,Dane Lloyd,Dane,Lloyd,M,Conservative,Dane.Lloyd@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LloydDane._CPC.jpg,https://www.ourcommons.ca/Members/en/dane-lloyd(98079)
CA,Sudbury,MP,Paul Lefebvre,Paul,Lefebvre,M,Liberal,Paul.Lefebvre@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LefebvrePaul_Lib.jpg,https://www.ourcommons.ca/Members/en/paul-lefebvre(88973)
CA,Surrey Centre,MP,Randeep Sarai,Randeep,Sarai,M,Liberal,Randeep.Sarai@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SaraiRandeep_Lib.jpg,https://www.ourcommons.ca/Members/en/randeep-sarai(89339)
CA,SurreyNewton,MP,Sukh Dhaliwal,Sukh,Dhaliwal,M,Liberal,Sukh.Dhaliwal@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DhaliwalSukh_Lib.jpg,https://www.ourcommons.ca/Members/en/sukh-dhaliwal(31098)
CA,SydneyVictoria,MP,Jaime Battiste,Jaime,Battiste,M,Liberal,Jaime.Battiste@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BattisteJaime_Lib.jpg,https://www.ourcommons.ca/Members/en/jaime-battiste(104571)
CA,Terrebonne,MP,Michel Boudrias,Michel,Boudrias,M,Bloc Québécois,Michel.Boudrias@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BoudriasMichel_BQ.jpg,https://www.ourcommons.ca/Members/en/michel-boudrias(88651)
CA,Thornhill,MP,Peter Kent,Peter,Kent,M,Conservative,peter.kent@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/KentPeter_CPC.jpg,https://www.ourcommons.ca/Members/en/peter-kent(35699)
CA,Thunder BayRainy River,MP,Marcus Powlowski,Marcus,Powlowski,M,Liberal,Marcus.Powlowski@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/PowlowskiMarcus_Lib.jpg,https://www.ourcommons.ca/Members/en/marcus-powlowski(105437)
CA,Thunder BaySuperior North,MP,Patty Hajdu,Patty,Hajdu,F,Liberal,Patty.Hajdu@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/HajduPatty_Lib.jpg,https://www.ourcommons.ca/Members/en/patty-hajdu(88984)
CA,Thérèse-De Blainville,MP,Louise Chabot,Louise,Chabot,F,Bloc Québécois,Louise.Chabot@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ChabotLouise_BQ.jpg,https://www.ourcommons.ca/Members/en/louise-chabot(104678)
CA,TimminsJames Bay,MP,Charlie Angus,Charlie,Angus,M,NDP,charlie.angus@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/AngusCharlie_NDP.jpg,https://www.ourcommons.ca/Members/en/charlie-angus(25470)
CA,TobiqueMactaquac,MP,Richard Bragdon,Richard,Bragdon,M,Conservative,Richard.Bragdon@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BragdonRichard_CPC.jpg,https://www.ourcommons.ca/Members/en/richard-bragdon(88369)
CA,TorontoDanforth,MP,Julie Dabrusin,Julie,Dabrusin,F,Liberal,Julie.Dabrusin@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DabrusinJulie_Lib.jpg,https://www.ourcommons.ca/Members/en/julie-dabrusin(88994)
CA,TorontoSt. Paul's,MP,Carolyn Bennett,Carolyn,Bennett,F,Liberal,carolyn.bennett@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BennettCarolyn_Lib.jpg,https://www.ourcommons.ca/Members/en/carolyn-bennett(992)
CA,Trois-Rivières,MP,Louise Charbonneau,Louise,Charbonneau,F,Bloc Québécois,Louise.Charbonneau@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/CharbonneauLouise_BQ.jpg,https://www.ourcommons.ca/Members/en/louise-charbonneau(104994)
CA,UniversityRosedale,MP,Chrystia Freeland,Chrystia,Freeland,F,Liberal,Chrystia.Freeland@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FreelandChrystia_Lib.jpg,https://www.ourcommons.ca/Members/en/chrystia-freeland(84665)
CA,Vancouver Centre,MP,Hedy Fry,Hedy,Fry,F,Liberal,hedy.fry@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FryHedy_Lib.jpg,https://www.ourcommons.ca/Members/en/hedy-fry(1589)
CA,Vancouver East,MP,Jenny Kwan,Jenny,Kwan,F,NDP,Jenny.Kwan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/KwanJenny_NDP.jpg,https://www.ourcommons.ca/Members/en/jenny-kwan(89346)
CA,Vancouver Granville,MP,Jody Wilson-Raybould,Jody,Wilson-Raybould,F,Independent,Jody.Wilson-Raybould@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/WilsonRaybouldJody_Ind.jpg,https://www.ourcommons.ca/Members/en/jody-wilson-raybould(89494)
CA,Vancouver Kingsway,MP,Don Davies,Don,Davies,M,NDP,don.davies@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DaviesDon_NDP.jpg,https://www.ourcommons.ca/Members/en/don-davies(59325)
CA,Vancouver Quadra,MP,Joyce Murray,Joyce,Murray,F,Liberal,joyce.murray@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MurrayJoyce_Lib.jpg,https://www.ourcommons.ca/Members/en/joyce-murray(35950)
CA,Vancouver South,MP,Harjit S. Sajjan,Harjit S.,Sajjan,M,Liberal,Harjit.Sajjan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SajjanHarjitS_Lib.jpg,https://www.ourcommons.ca/Members/en/harjit-s-sajjan(89497)
CA,VaudreuilSoulanges,MP,Peter Schiefke,Peter,Schiefke,M,Liberal,Peter.Schiefke@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SchiefkePeter_Lib.jpg,https://www.ourcommons.ca/Members/en/peter-schiefke(88649)
CA,VaughanWoodbridge,MP,Francesco Sorbara,Francesco,Sorbara,M,Liberal,Francesco.Sorbara@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SorbaraFrancesco_Lib.jpg,https://www.ourcommons.ca/Members/en/francesco-sorbara(88999)
CA,Victoria,MP,Laurel Collins,Laurel,Collins,F,NDP,Laurel.Collins@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/CollinsLaurel_NDP.jpg,https://www.ourcommons.ca/Members/en/laurel-collins(105908)
CA,Ville-MarieLe Sud-OuestÎle-des-Soeurs,MP,Marc Miller,Marc,Miller,M,Liberal,Marc.Miller@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MillerMarc_Lib.jpg,https://www.ourcommons.ca/Members/en/marc-miller(88660)
CA,Vimy,MP,Annie Koutrakis,Annie,Koutrakis,F,Liberal,Annie.Koutrakis@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/KoutrakisAnnie_Lib.jpg,https://www.ourcommons.ca/Members/en/annie-koutrakis(105009)
CA,Waterloo,MP,Bardish Chagger,Bardish,Chagger,F,Liberal,Bardish.Chagger@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ChaggerBardish_Lib.jpg,https://www.ourcommons.ca/Members/en/bardish-chagger(89000)
CA,WellingtonHalton Hills,MP,Michael D. Chong,Michael D.,Chong,M,Conservative,michael.chong@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ChongMichael_CPC.jpg,https://www.ourcommons.ca/Members/en/michael-d-chong(25488)
CA,West Nova,MP,Chris d'Entremont,Chris,d'Entremont,M,Conservative,Chris.dEntremont@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DentremontChris_CPC.jpg,https://www.ourcommons.ca/Members/en/chris-dentremont(49344)
CA,West VancouverSunshine CoastSea to Sky Country,MP,Patrick Weiler,Patrick,Weiler,M,Liberal,Patrick.Weiler@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/WeilerPatrick_Lib.jpg,https://www.ourcommons.ca/Members/en/patrick-weiler(105918)
CA,Whitby,MP,Ryan Turnbull,Ryan,Turnbull,M,Liberal,Ryan.Turnbull@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/TurnbullRyan_Lib.jpg,https://www.ourcommons.ca/Members/en/ryan-turnbull(105480)
CA,Willowdale,MP,Ali Ehsassi,Ali,Ehsassi,M,Liberal,Ali.Ehsassi@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/EhsassiAli_Lib.jpg,https://www.ourcommons.ca/Members/en/ali-ehsassi(89010)
CA,Windsor West,MP,Brian Masse,Brian,Masse,M,NDP,brian.masse@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MasseBrian_NDP.jpg,https://www.ourcommons.ca/Members/en/brian-masse(9137)
CA,WindsorTecumseh,MP,Irek Kusmierczyk,Irek,Kusmierczyk,M,Liberal,Irek.Kusmierczyk@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/KusmierczykIrek_Lib.jpg,https://www.ourcommons.ca/Members/en/irek-kusmierczyk(71820)
CA,Winnipeg Centre,MP,Leah Gazan,Leah,Gazan,F,NDP,Leah.Gazan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/GazanLeah_NDP.jpg,https://www.ourcommons.ca/Members/en/leah-gazan(87121)
CA,Winnipeg North,MP,Kevin Lamoureux,Kevin,Lamoureux,M,Liberal,kevin.lamoureux@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LamoureuxKevin_Lib.jpg,https://www.ourcommons.ca/Members/en/kevin-lamoureux(30552)
CA,Winnipeg South,MP,Terry Duguid,Terry,Duguid,M,Liberal,Terry.Duguid@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DuguidTerry_Lib.jpg,https://www.ourcommons.ca/Members/en/terry-duguid(31119)
CA,Winnipeg South Centre,MP,Jim Carr,Jim,Carr,M,Liberal,Jim.Carr@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/CarrJim_Lib.jpg,https://www.ourcommons.ca/Members/en/jim-carr(89059)
CA,Yellowhead,MP,Gerald Soroka,Gerald,Soroka,M,Conservative,Gerald.Soroka@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SorokaGerald_CPC.jpg,https://www.ourcommons.ca/Members/en/gerald-soroka(105751)
CA,York SouthWeston,MP,Ahmed Hussen,Ahmed,Hussen,M,Liberal,Ahmed.Hussen@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/HussenAhmedD_Lib.jpg,https://www.ourcommons.ca/Members/en/ahmed-hussen(89020)
CA,YorktonMelville,MP,Cathay Wagantall,Cathay,Wagantall,F,Conservative,Cathay.Wagantall@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/WagantallCathay_CPC.jpg,https://www.ourcommons.ca/Members/en/cathay-wagantall(89098)
CA,YorkSimcoe,MP,Scot Davidson,Scot,Davidson,M,Conservative,Scot.Davidson@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DavidsonScot_CPC.jpg,https://www.ourcommons.ca/Members/en/scot-davidson(102653)
CA,Yukon,MP,Larry Bagnell,Larry,Bagnell,M,Liberal,Larry.Bagnell@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BagnellLarry_Lib.jpg,https://www.ourcommons.ca/Members/en/larry-bagnell(1796)
QC,Abitibi-Est,MNA,Pierre Dufour,Pierre,Dufour,,Coalition avenir Québec,Pierre.Dufour.ABES@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31055&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/dufour-pierre-17823/index.html
QC,Abitibi-Ouest,MNA,Suzanne Blais,Suzanne,Blais,,Coalition avenir Québec,Suzanne.Blais.ABOU@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31075&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/blais-suzanne-17825/index.html
QC,Acadie,MNA,Christine St-Pierre,Christine,St-Pierre,,Parti libéral du Québec,Christine.St-Pierre.ACAD@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_943&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/st-pierre-christine-1235/index.html
QC,Anjou-Louis-Riel,MNA,Lise Thériault,Lise,Thériault,,Parti libéral du Québec,ltheriault-anjo@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_1035&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/theriault-lise-1355/index.html
QC,Argenteuil,MNA,Agnès Grondin,Agnès,Grondin,,Coalition avenir Québec,Agnes.Grondin.ARGE@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31039&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/grondin-agnes-17827/index.html
QC,Arthabaska,MNA,Éric Lefebvre,Éric,Lefebvre,,Coalition avenir Québec,Eric.Lefebvre.ARTH@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_23687&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/lefebvre-eric-16777/index.html
QC,Beauce-Nord,MNA,Luc Provençal,Luc,Provençal,,Coalition avenir Québec,Luc.Provencal.BENO@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_30997&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/provencal-luc-17829/index.html
QC,Beauce-Sud,MNA,Samuel Poulin,Samuel,Poulin,,Coalition avenir Québec,Samuel.Poulin.BESU@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31003&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/poulin-samuel-17831/index.html
QC,Beauharnois,MNA,Claude Reid,Claude,Reid,,Coalition avenir Québec,Claude.Reid.BEAU@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_30995&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/reid-claude-17833/index.html
QC,Bellechasse,MNA,Stéphanie Lachance,Stéphanie,Lachance,,Coalition avenir Québec,Stephanie.Lachance.BELL@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31027&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/lachance-stephanie-17835/index.html
QC,Berthier,MNA,Caroline Proulx,Caroline,Proulx,,Coalition avenir Québec,Caroline.Proulx.BERH@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31001&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/proulx-caroline-17837/index.html
QC,Bertrand,MNA,Nadine Girault,Nadine,Girault,,Coalition avenir Québec,Nadine.Girault.BERR@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31041&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/girault-nadine-17839/index.html
QC,Blainville,MNA,Mario Laframboise,Mario,Laframboise,,Coalition avenir Québec,Mario.Laframboise.BLAI@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_7769&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/laframboise-mario-15357/index.html
QC,Bonaventure,MNA,Sylvain Roy,Sylvain,Roy,,Parti québécois,Sylvain.Roy.BONA@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_4819&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/roy-sylvain-12163/index.html
QC,Borduas,MNA,Simon Jolin-Barrette,Simon,Jolin-Barrette,,Coalition avenir Québec,sjb.BORD@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_7835&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/jolin-barrette-simon-15359/index.html
QC,Bourassa-Sauvé,MNA,Paule Robitaille,Paule,Robitaille,,Parti libéral du Québec,Paule.Robitaille.BOSA@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31097&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/robitaille-paule-17841/index.html
QC,Bourget,MNA,Richard Campeau,Richard,Campeau,,Coalition avenir Québec,Richard.Campeau.BOUR@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31069&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/campeau-richard-17843/index.html
QC,Brome-Missisquoi,MNA,Isabelle Charest,Isabelle,Charest,,Coalition avenir Québec,Isabelle.Charest.BRMI@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31063&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/charest-isabelle-17845/index.html
QC,Chambly,MNA,Jean-François Roberge,Jean-François,Roberge,,Coalition avenir Québec,Jean-Francois.Roberge.CHMB@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_7715&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/roberge-jean-francois-15361/index.html
QC,Champlain,MNA,Sonia LeBel,Sonia,LeBel,,Coalition avenir Québec,Sonia.LeBel.CHMP@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31017&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/lebel-sonia-17847/index.html
QC,Chapleau,MNA,Mathieu Lévesque,Mathieu,Lévesque,,Coalition avenir Québec,Mathieu.Levesque.CHAP@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31009&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/levesque-mathieu-17851/index.html
QC,Charlesbourg,MNA,Jonatan Julien,Jonatan,Julien,,Coalition avenir Québec,Jonatan.Julien.CHLB@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31029&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/julien-jonatan-17855/index.html
QC,Charlevoix-Côte-de-Beaupré,MNA,Émilie Foster,Émilie,Foster,,Coalition avenir Québec,Emilie.Foster.CHCB@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31049&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/foster-emilie-17861/index.html
QC,Chauveau,MNA,Sylvain Lévesque,Sylvain,Lévesque,,Coalition avenir Québec,Sylvain.Levesque.CHAU@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_4753&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/levesque-sylvain-12213/index.html
QC,Chicoutimi,MNA,Andrée Laforest,Andrée,Laforest,,Coalition avenir Québec,Andree.Laforest.CHIC@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_31023&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/laforest-andree-17913/index.html
QC,Chomedey,MNA,Guy Ouellette,Guy,Ouellette,,Indépendant,Guy.Ouellette.CHOM@assnat.qc.ca,http://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_465&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz,http://www.assnat.qc.ca/fr/deputes/ouellette-guy-549/index.html
